Bar0, 283.5443037974684
Bar1, 382.2784810126583
Bar2, 531.6455696202532
Bar3, 577.2151898734178
Bar4, 650.6329113924053
Bar5, 827.848101265823
Bar6, 1078.4810126582277
Bar7, 1202.5316455696202
